date,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa),평균 해면기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),elec
20140614,22.1,17.0,27.3,0.0,4.2,1.9,200.0,17.7,78.0,999.7,1007.6,12.4,25.7,0.0,3.6,3.0,24.4,717323.7743915713
20140615,22.6,17.0,28.0,0.0,3.6,1.4,320.0,17.9,77.0,999.4,1007.3,9.6,25.69,0.0,4.4,3.5,24.6,716836.1876285537
20140616,23.3,17.4,28.4,0.0,2.8,1.3,200.0,17.6,73.0,998.4,1006.3,8.3,23.47,0.0,7.3,0.0,26.7,716036.8430855599
20140617,23.6,21.1,27.9,0.0,3.6,1.5,200.0,19.9,80.5,997.0,1004.8,2.4,15.47,0.0,8.3,1.8,25.6,715809.1896680683
20140618,24.3,18.3,30.3,0.0,3.5,1.5,320.0,16.9,66.6,996.7,1004.5,12.3,29.7,0.0,2.8,0.5,29.6,717786.8123950174
20140619,23.4,19.4,27.6,0.0,2.7,1.3,340.0,19.1,78.3,998.5,1006.3,2.6,16.15,0.0,6.4,6.1,27.8,717457.0483731844
20140620,23.1,19.1,28.4,14.9,7.4,1.2,320.0,20.3,86.5,1000.0,1007.9,3.5,16.45,0.0,7.9,3.6,27.1,717111.8183688534
20140621,21.9,19.2,25.0,0.0,4.8,3.1,110.0,18.6,82.1,1000.2,1008.1,0.6,14.75,0.0,9.0,6.1,23.7,717783.7379357972
20140622,23.9,18.7,29.4,0.0,3.7,1.6,110.0,18.7,74.4,999.2,1007.0,10.3,27.4,0.0,6.6,3.6,28.2,717363.459351621
20140623,22.5,20.3,27.1,1.9,3.2,1.5,200.0,19.7,85.4,998.5,1006.4,3.6,14.82,0.0,7.5,7.5,24.3,718307.4773569795
20140624,22.4,18.8,27.6,0.6,3.8,1.1,50.0,19.5,85.1,998.8,1006.6,5.3,18.03,0.0,7.1,7.1,24.3,717110.7146356455
20140625,23.9,18.9,28.4,0.0,2.3,1.2,200.0,19.5,78.5,1000.7,1008.5,7.4,23.72,0.0,6.3,4.0,27.2,717092.7044919522
20140626,25.2,20.3,30.5,0.0,4.0,1.4,320.0,19.5,72.8,999.4,1007.3,10.1,27.42,0.0,6.3,3.5,31.6,717263.6445019437
20140627,25.5,20.9,31.1,0.0,3.7,1.3,20.0,18.9,69.3,997.0,1004.8,11.7,27.76,0.0,4.4,2.4,32.1,718130.3254313908
20140628,25.0,21.4,30.1,0.0,3.8,1.7,200.0,18.8,70.6,995.5,1003.2,10.2,23.25,0.0,6.1,6.1,32.9,718146.6456992652
20140629,24.7,20.1,29.0,0.0,3.2,1.3,270.0,19.3,73.6,997.4,1005.2,9.2,22.3,0.0,5.4,4.5,32.6,717708.3989951871
20140630,25.3,19.9,30.5,0.0,3.4,1.4,200.0,19.0,70.0,1000.7,1008.5,13.1,29.75,0.0,5.6,2.0,34.4,716490.3789190181
20140701,26.6,21.7,32.6,0.0,3.7,1.6,200.0,20.3,71.3,1002.2,1010.0,11.4,29.17,0.0,4.8,3.5,36.2,726083.4829824101
20140702,24.3,21.7,28.7,0.9,4.2,1.7,110.0,20.9,82.4,999.4,1007.3,0.0,11.84,0.0,9.5,6.4,28.6,725557.8435847412
20140703,21.6,19.8,23.9,32.2,4.7,1.4,110.0,20.7,95.4,993.3,1001.2,0.0,6.69,0.0,10.0,6.9,23.0,724390.5025613117
20140704,25.4,20.8,30.4,0.2,4.3,1.2,360.0,21.3,80.0,998.6,1006.3,8.2,23.03,0.0,6.3,4.0,28.0,725728.1784097789
20140705,25.5,22.1,28.9,0.0,3.1,1.3,70.0,21.3,78.8,1002.4,1010.2,0.0,16.83,0.0,8.5,2.1,27.0,726778.9635961137
20140706,22.0,20.8,24.2,2.9,4.3,2.0,110.0,19.8,88.0,998.8,1006.7,0.0,7.42,0.0,8.8,4.1,22.9,726811.7940177461
20140707,25.1,19.9,29.5,0.0,4.6,1.8,110.0,21.4,81.6,998.0,1005.8,9.6,22.01,0.0,6.5,5.0,27.6,726560.4180624967
20140708,27.0,23.1,31.3,1.9,3.4,1.3,200.0,23.3,82.0,998.9,1006.7,6.5,21.17,0.0,7.5,7.5,31.1,726034.4193726536
20140709,26.9,24.4,29.7,2.1,4.4,1.7,20.0,24.8,88.9,993.7,1001.4,4.2,14.07,0.0,6.8,4.6,31.5,725954.2180165119
20140710,28.0,24.4,32.8,0.0,4.3,2.0,320.0,22.3,73.4,988.3,995.9,12.3,27.1,0.0,5.6,4.6,33.4,725711.0829297961
20140711,26.7,23.0,32.3,0.0,4.1,2.2,200.0,20.5,70.1,993.7,1001.4,11.6,26.11,0.0,4.0,2.9,30.8,726303.7813656116
20140712,24.8,22.1,28.1,0.2,3.0,1.3,180.0,21.2,81.1,996.4,1004.2,1.4,11.93,0.0,8.9,4.4,27.5,725801.5962431735
20140713,24.4,21.2,28.8,9.4,3.0,1.2,270.0,21.5,85.0,995.9,1003.7,5.6,18.31,0.0,8.4,4.6,26.8,725320.4552893689
20140714,25.9,21.9,31.1,0.0,3.5,1.8,200.0,21.4,77.9,1000.4,1008.2,11.2,22.84,0.0,4.0,3.6,29.5,726421.5778853792
20140715,25.3,22.1,28.7,0.0,3.1,1.0,200.0,22.3,84.3,1002.5,1010.3,0.3,11.56,0.0,9.8,4.0,26.6,726309.718719702
20140716,26.3,22.6,30.8,0.0,2.7,1.0,200.0,21.8,78.0,1002.6,1010.4,4.7,19.27,0.0,7.4,4.8,32.5,726091.522465134
20140717,24.6,22.9,27.0,2.7,3.6,1.3,200.0,22.4,88.4,1003.9,1011.8,0.1,8.92,0.0,9.6,6.3,25.4,726590.1737530702
20140718,24.8,20.3,29.4,85.5,4.4,1.4,230.0,23.1,91.3,1004.5,1012.4,5.6,17.69,0.0,8.3,7.0,27.4,726139.4880691938
20140719,26.9,24.6,30.9,0.8,4.0,1.3,180.0,24.7,88.6,1004.6,1012.4,6.2,16.62,0.0,8.0,6.3,28.0,726780.8160253323
20140720,27.9,24.0,33.0,0.0,2.7,1.2,360.0,23.8,79.8,1003.2,1011.0,9.8,25.85,0.0,6.3,4.6,31.5,726640.1486042123
20140721,27.8,25.3,31.9,0.0,2.9,1.4,200.0,23.8,80.3,1001.1,1008.9,6.4,19.25,0.0,6.1,4.4,31.4,725481.8899370164
20140722,26.9,24.5,29.9,0.0,4.4,2.1,200.0,23.4,81.5,999.9,1007.6,5.3,18.32,0.0,7.4,4.8,30.2,726236.0751942972
20140723,26.3,25.1,28.8,1.9,4.3,2.1,200.0,24.2,88.8,998.3,1006.0,2.3,6.37,0.0,8.8,6.6,26.2,726797.9838860075
20140724,27.4,25.6,30.7,6.2,3.1,1.7,200.0,25.9,92.1,998.5,1006.2,7.0,18.1,0.0,8.5,7.4,29.6,725152.7015572689
20140725,29.9,25.1,34.9,0.7,7.8,3.1,200.0,24.7,76.3,997.3,1005.0,10.4,23.77,0.0,6.3,5.5,33.1,725850.5414232877
20140726,24.8,21.6,28.8,0.9,8.1,3.2,200.0,21.2,81.1,1000.8,1008.7,2.8,9.66,0.0,6.5,6.5,24.6,725081.4372862279
20140727,24.7,19.3,30.5,0.0,2.3,1.1,230.0,20.0,77.6,1003.0,1010.9,11.5,27.88,0.0,3.3,2.6,30.9,725436.0445450515
20140728,25.2,20.5,30.3,0.0,3.8,1.4,90.0,21.2,79.9,1001.2,1009.0,4.1,17.18,0.0,7.0,1.6,28.0,726730.878456163
20140729,24.3,20.6,29.2,18.1,3.4,1.4,110.0,22.0,88.0,1001.9,1009.8,5.4,17.31,0.0,7.6,6.3,27.6,726275.9732592505
20140730,28.6,23.1,34.2,0.0,3.1,0.9,340.0,24.3,79.5,1002.8,1010.5,10.4,25.06,0.0,5.8,5.3,30.6,726277.6970309186
20140731,27.3,24.2,34.0,10.6,6.6,1.3,110.0,24.9,87.8,1002.4,1010.2,8.8,21.45,0.0,6.4,6.1,27.7,724790.018405556
20140801,27.9,23.2,31.8,0.0,5.7,2.1,70.0,23.8,80.0,999.4,1007.1,2.1,16.48,0.0,7.6,3.8,29.6,774899.3929339972
20140802,27.4,23.8,31.2,14.2,9.0,4.7,90.0,23.6,80.9,993.3,1000.9,3.1,14.2,0.0,8.3,5.3,28.5,776675.2460591737
20140803,26.2,24.3,27.7,1.8,5.8,3.4,110.0,24.6,91.6,988.0,995.7,0.5,6.5,0.0,10.0,6.9,26.2,776782.0240418931
20140804,25.6,24.4,27.3,10.1,2.3,0.9,200.0,25.1,97.5,991.6,999.4,0.0,8.12,0.0,10.0,6.9,27.9,775517.9753911679
20140805,27.0,24.6,31.0,0.0,4.8,2.2,200.0,24.4,86.5,997.0,1004.7,7.7,19.87,0.0,6.6,5.5,30.1,775388.4410069623
20140806,26.0,24.0,28.7,0.0,4.0,1.6,200.0,23.8,88.0,998.3,1006.1,0.0,8.2,0.0,9.4,5.9,27.6,775300.0668265253
20140807,21.5,20.3,24.0,44.3,2.3,1.0,340.0,21.3,99.3,999.2,1007.1,0.0,3.23,0.0,10.0,6.9,22.8,775029.0174258798
20140808,23.5,19.8,26.5,1.6,5.3,3.2,90.0,20.3,83.0,1000.2,1008.1,4.9,15.44,0.0,7.9,6.8,25.8,774616.7494284204
20140809,25.8,22.9,29.8,0.0,6.0,3.5,110.0,19.8,70.3,997.4,1005.2,8.5,20.49,0.0,5.8,4.9,30.1,775731.7665017471
20140810,23.5,21.2,27.3,2.1,4.2,1.2,360.0,20.8,85.9,992.5,1000.3,0.7,10.18,0.0,8.5,5.5,25.6,773726.2577149944
20140811,23.6,18.7,28.6,0.0,2.7,1.1,340.0,20.0,81.5,994.7,1002.5,10.3,22.94,0.0,3.8,2.9,26.7,775698.6906562098
20140812,25.1,19.4,30.3,0.0,2.5,1.0,230.0,21.1,79.9,997.3,1005.0,11.0,25.88,0.0,3.3,2.8,30.1,776466.4364812181
20140813,23.2,21.0,26.1,15.7,2.2,0.7,20.0,22.3,95.3,1001.0,1008.8,0.0,4.69,0.0,9.6,5.3,24.6,776118.6167657779
20140814,20.9,19.7,21.9,5.6,3.6,1.3,360.0,20.5,97.9,1001.5,1009.5,0.0,5.29,0.0,10.0,6.9,22.7,776706.6128892391
20140815,24.2,20.6,28.7,0.2,2.8,0.8,340.0,22.5,90.8,1000.7,1008.5,3.5,16.11,0.0,8.6,8.1,28.4,776719.2222378312
20140816,26.0,22.2,30.5,0.0,2.3,0.8,320.0,22.1,80.8,1002.4,1010.2,6.8,20.06,0.0,7.8,6.8,30.7,775756.9378454974
20140817,22.7,20.7,26.6,18.9,5.1,1.2,340.0,21.7,94.9,1004.3,1012.2,0.0,5.58,0.0,10.0,6.9,23.9,775022.2486493682
20140818,21.6,19.8,23.5,42.6,2.7,0.9,20.0,21.2,98.1,1001.2,1009.1,0.1,5.23,0.0,10.0,7.0,22.8,775587.9529172775
20140819,24.0,22.0,27.4,8.6,2.9,1.4,200.0,22.9,94.3,1002.3,1010.2,0.8,9.74,0.0,9.8,6.3,26.5,774752.5800960412
20140820,24.0,22.3,26.7,1.8,1.9,0.7,200.0,22.8,93.6,1002.9,1010.8,0.0,7.86,0.0,9.9,6.0,26.1,775811.18157918
20140821,23.1,21.4,26.9,27.9,7.5,2.3,200.0,22.6,97.6,999.5,1007.4,0.4,4.78,0.0,9.9,7.3,23.3,776256.0000635927
20140822,24.5,21.5,28.6,0.0,3.9,1.6,200.0,21.9,86.8,1003.3,1011.1,8.1,17.6,0.0,6.5,5.3,27.1,775878.5578160895
20140823,24.5,21.0,29.4,0.0,2.1,0.8,320.0,21.5,84.8,1002.5,1010.4,7.3,20.77,0.0,7.0,3.5,27.9,776458.2465556164
20140824,24.6,21.5,28.0,0.0,1.7,0.7,230.0,22.6,89.3,1001.0,1008.8,0.5,10.2,0.0,9.0,4.0,25.9,777720.0207182609
20140825,23.2,22.4,24.5,45.4,3.2,1.2,50.0,22.8,98.3,999.4,1007.2,0.0,4.42,0.0,9.9,7.0,24.4,775337.1697210806
20140826,25.2,22.1,29.2,0.1,3.0,0.9,360.0,22.5,85.8,1003.1,1010.9,5.7,16.25,0.0,7.5,7.1,27.2,774470.4258234433
20140827,23.8,20.9,27.0,0.0,4.1,2.3,110.0,20.4,81.8,1007.2,1015.1,3.7,14.85,0.0,8.1,2.5,28.1,777112.4439287271
20140828,23.9,20.4,28.5,0.0,4.3,2.0,110.0,19.7,78.4,1008.6,1016.5,11.4,23.18,0.0,6.1,2.8,28.4,775932.3360703551
20140829,23.5,19.4,28.3,0.0,4.1,1.9,90.0,18.9,77.4,1007.7,1015.6,11.2,23.86,0.0,4.4,2.3,28.0,777289.4418467152
20140830,23.5,18.8,28.5,0.0,4.0,1.7,110.0,18.0,73.1,1006.9,1014.9,11.7,25.01,0.0,3.0,0.9,28.3,775048.7985025856
20140831,22.2,18.6,26.7,0.0,4.4,2.0,110.0,16.9,73.0,1006.0,1014.0,6.3,16.94,0.0,5.9,1.0,25.0,775822.4049374755
20140901,23.4,17.4,29.2,0.0,4.4,1.7,90.0,17.9,73.6,1006.2,1014.1,11.1,25.33,0.0,3.4,0.6,28.6,807113.2630655988
20140902,21.7,19.4,24.7,12.0,6.0,2.7,110.0,18.6,83.5,1003.8,1011.7,0.1,9.32,0.0,8.8,4.5,24.2,804852.4064186892
20140903,22.3,19.5,26.8,30.7,6.1,2.4,200.0,20.4,89.9,995.8,1003.6,0.2,7.3,0.0,9.3,7.5,22.0,804054.6016230859
20140904,23.2,20.1,28.1,0.0,3.6,1.1,200.0,19.6,81.6,1000.8,1008.7,6.4,16.08,0.0,4.8,4.8,25.4,806825.7698166046
20140905,23.0,17.3,29.1,0.0,2.2,0.9,290.0,18.9,80.3,1005.0,1013.0,11.3,23.64,0.0,3.5,0.3,26.6,804685.0720954066
20140906,23.5,19.6,30.1,0.0,2.0,0.8,320.0,19.7,81.8,1004.3,1012.2,7.4,19.04,0.0,5.0,0.4,26.5,805638.4370997217
20140907,24.1,17.7,31.1,0.0,2.1,0.9,320.0,19.9,79.4,1001.1,1008.9,8.4,20.72,0.0,3.5,0.5,28.3,806463.3690573466
20140908,24.0,19.9,29.8,0.0,2.8,1.1,270.0,21.0,84.8,999.3,1007.2,7.4,17.93,0.0,1.9,1.9,25.3,806560.7413854302
20140909,22.4,18.1,27.2,0.0,2.8,1.1,290.0,18.3,78.6,1000.6,1008.5,3.9,13.82,0.0,6.5,4.5,25.4,807197.6528250206
20140910,20.6,14.2,27.2,0.0,2.4,0.9,320.0,14.8,72.5,1003.0,1011.0,11.4,24.45,0.0,0.8,0.3,25.6,805927.7437725666
20140911,21.7,15.6,28.5,0.0,2.4,0.9,320.0,16.8,75.8,1005.1,1013.1,10.2,21.62,0.0,3.1,0.4,26.2,805645.4440633368
20140912,21.5,18.4,25.1,0.0,2.3,0.8,320.0,18.7,84.8,1005.9,1013.9,0.3,9.03,0.0,9.0,4.6,23.6,807435.8805614249
20140913,22.8,18.0,27.7,0.0,4.8,2.0,110.0,17.1,72.5,1006.9,1014.8,11.5,21.1,0.0,1.1,1.1,26.5,805313.3932148307
20140914,22.2,16.7,27.6,0.0,4.1,1.5,90.0,16.1,70.4,1007.5,1015.5,11.5,22.15,0.0,5.0,2.0,26.8,804621.6289188755
20140915,22.5,19.0,27.1,0.0,2.6,1.0,290.0,17.6,74.8,1005.9,1013.9,3.1,14.42,0.0,8.1,3.6,25.9,805549.8249947813
20140916,21.5,17.0,27.3,0.0,3.3,0.9,320.0,13.7,64.5,1007.4,1015.4,8.6,21.13,0.0,6.1,1.4,26.0,806306.9923076674
20140917,19.9,17.1,24.7,0.0,2.5,0.9,320.0,14.1,70.3,1008.3,1016.3,2.7,11.98,0.0,7.9,3.0,23.6,804965.7254527209
20140918,20.1,15.8,25.0,0.0,3.4,1.4,20.0,15.2,74.9,1009.3,1017.3,7.1,15.87,0.0,7.1,1.6,24.0,806575.1765933802
20140919,20.1,13.6,27.7,0.0,3.7,1.4,110.0,11.6,63.8,1006.9,1014.9,11.8,24.34,0.0,0.8,0.6,25.5,807133.722960967
20140920,20.0,12.9,27.5,0.0,3.5,1.3,320.0,12.6,66.3,1006.3,1014.4,10.6,21.98,0.0,1.3,1.3,25.7,804197.3081910837
20140921,20.7,15.1,27.1,0.0,3.1,1.1,320.0,14.6,70.5,1009.3,1017.4,10.4,20.65,0.0,2.6,2.6,25.7,805703.8596132245
20140922,21.5,14.8,28.7,0.0,4.9,1.6,140.0,14.6,68.1,1010.6,1018.6,11.3,21.88,0.0,0.6,0.0,26.8,806283.7510839025
20140923,22.3,16.5,29.1,4.4,4.7,2.3,110.0,16.7,73.1,1009.1,1017.1,7.2,18.54,0.0,5.8,3.3,25.6,806933.4541553417
20140924,18.2,16.6,19.4,67.3,3.5,1.7,360.0,17.9,98.5,1000.8,1008.8,0.0,3.77,0.0,8.5,6.4,19.7,807134.8492554495
20140925,20.4,15.8,26.9,0.0,2.4,0.8,320.0,17.5,85.4,1005.7,1013.7,8.9,20.09,0.0,4.4,3.0,22.0,806834.8796817663
20140926,21.4,18.4,26.0,0.0,4.6,2.1,110.0,17.3,79.1,1008.6,1016.6,5.2,14.78,0.0,6.9,5.3,22.5,805169.677933911
20140927,21.2,17.0,25.7,0.0,2.2,1.1,320.0,17.6,81.3,1009.3,1017.3,6.5,14.36,0.0,4.3,3.1,22.1,805744.6484003565
20140928,21.1,16.8,26.4,0.0,2.6,0.9,320.0,18.2,85.0,1007.9,1015.9,6.8,14.6,0.0,6.3,4.5,22.1,806379.1970732139
20140929,20.1,18.7,21.6,3.6,1.9,0.6,340.0,19.3,95.8,1005.7,1013.7,0.0,2.69,0.0,9.8,6.3,20.7,805351.3962086262
20140930,19.7,17.1,24.2,0.0,5.8,2.5,110.0,16.9,84.8,1008.7,1016.8,4.9,11.74,0.0,7.1,7.1,21.5,805729.8157048217
20141001,19.6,16.0,24.2,0.0,4.1,2.3,110.0,15.5,77.9,1009.3,1017.3,5.9,14.42,0.0,6.9,6.4,22.1,732196.971277754
20141002,19.3,16.1,23.1,0.1,2.8,1.1,290.0,16.1,82.4,1002.7,1010.7,3.5,9.58,0.0,8.1,7.3,20.7,732238.6890616274
20141003,16.8,12.9,21.1,0.0,4.1,1.9,320.0,12.1,75.1,1004.9,1013.0,7.8,15.02,0.0,5.1,5.1,18.8,731492.4854750365
20141004,16.7,11.1,23.3,0.0,7.0,2.9,110.0,11.3,73.3,1011.3,1019.5,9.7,18.64,0.0,1.0,1.0,18.8,732388.7977576328
20141005,17.5,12.2,23.2,0.0,5.9,2.4,70.0,9.6,61.4,1009.7,1017.8,10.9,20.45,0.0,1.4,1.3,20.7,731587.4690572767
20141006,15.2,10.0,21.5,0.0,3.0,1.0,340.0,9.2,69.6,1010.3,1018.5,10.3,18.66,0.0,0.8,0.8,18.2,732449.2969485525
20141007,15.9,9.4,23.7,0.0,2.6,0.9,320.0,10.5,74.0,1014.0,1022.2,10.3,19.14,0.0,0.4,0.4,19.9,730728.5338420575
20141008,16.0,9.6,23.4,0.0,2.4,0.9,320.0,11.3,76.8,1014.0,1022.2,10.6,19.54,0.0,1.5,0.5,20.0,732678.0596465252
20141009,17.1,10.6,25.1,0.0,3.0,1.0,320.0,12.3,76.0,1012.7,1020.8,9.4,18.16,0.0,3.6,0.0,20.6,732702.9949600694
20141010,19.1,11.5,27.1,0.0,6.3,2.7,90.0,12.6,69.9,1013.3,1021.4,10.5,19.18,0.0,2.1,0.0,21.6,732495.4541770039
20141011,19.9,15.8,25.9,0.0,5.4,3.1,110.0,12.2,62.4,1014.6,1022.7,10.7,19.6,0.0,0.0,0.0,22.8,732749.6439206399
20141012,18.5,14.2,22.3,0.0,5.0,2.1,140.0,13.3,72.6,1009.9,1018.0,3.9,11.02,0.0,6.9,5.4,19.6,733557.6865669191
20141013,16.6,10.7,21.1,4.3,5.8,2.3,20.0,12.0,75.9,1003.4,1011.5,4.5,8.85,0.0,6.0,4.0,17.7,731509.5429810829
20141014,13.1,7.7,20.2,0.0,2.6,1.0,290.0,7.2,70.1,1009.1,1017.4,10.5,19.25,0.0,0.4,0.1,16.6,732514.3523777486
20141015,13.0,6.2,20.6,0.0,3.1,1.1,320.0,7.0,71.6,1010.4,1018.7,10.5,19.01,0.0,0.0,0.0,16.2,732525.1134200776
20141016,13.0,8.3,19.5,1.1,6.1,2.0,320.0,6.0,67.0,1011.5,1019.8,9.1,16.41,0.0,2.0,2.0,15.6,731716.5299636575
20141017,12.2,4.7,21.1,0.0,2.7,1.0,320.0,4.5,65.1,1015.4,1023.7,10.5,19.32,0.0,1.1,0.0,15.2,731912.9612264006
20141018,12.9,5.3,21.9,0.0,1.8,0.9,320.0,6.5,69.5,1016.2,1024.5,10.2,17.45,0.0,0.0,0.0,15.5,732839.498752234
20141019,14.8,6.4,22.4,0.0,1.5,0.7,320.0,9.2,72.6,1014.5,1022.7,7.2,13.83,0.0,6.0,1.6,16.1,733418.0075923811
20141020,16.8,14.4,18.3,28.8,2.4,1.1,180.0,16.5,98.9,1008.9,1017.0,0.0,1.16,0.0,10.0,6.9,16.5,732501.5574036606
20141021,15.5,11.8,17.7,74.3,3.5,1.4,360.0,15.3,99.0,1007.1,1015.3,0.0,1.23,0.0,10.0,7.3,16.2,733037.6516655538
20141022,13.2,10.6,17.3,6.6,3.3,1.6,360.0,11.3,89.4,1011.7,1019.9,3.1,10.45,0.0,6.6,5.6,14.8,732348.4506968476
20141023,12.8,7.1,20.0,0.0,1.8,0.8,320.0,9.4,82.4,1013.2,1021.5,10.0,16.64,0.0,1.4,0.0,14.8,732554.4311326387
20141024,13.8,7.9,21.1,0.0,2.6,0.9,320.0,11.1,86.0,1012.7,1021.0,9.2,15.35,0.0,0.1,0.1,15.0,731379.5503854513
20141025,13.9,8.4,23.0,0.0,2.2,0.8,320.0,10.5,83.0,1012.7,1021.0,7.4,15.3,0.0,0.9,0.9,14.7,733115.4437873276
20141026,15.2,7.7,21.5,0.0,4.2,1.3,230.0,12.0,83.3,1010.8,1019.0,9.5,15.88,0.0,3.6,3.5,15.6,732333.176735907
20141027,11.3,6.6,17.8,0.0,3.6,1.4,340.0,3.6,61.5,1015.1,1023.5,10.1,16.87,0.0,0.0,0.0,12.9,731757.3645090075
20141028,9.2,2.5,18.8,0.0,2.0,1.0,320.0,2.9,69.4,1018.0,1026.4,10.0,16.92,0.0,0.0,0.0,10.7,732561.149992176
20141029,10.5,3.1,20.5,0.0,1.6,0.8,320.0,5.2,73.1,1018.4,1026.8,9.5,13.81,0.0,2.6,0.1,11.6,732708.0407603376
20141030,11.2,5.0,17.5,0.0,1.8,0.7,320.0,7.4,79.5,1016.4,1024.8,2.2,8.84,0.0,6.3,5.1,11.4,731774.9462195494
20141031,12.1,11.2,12.7,54.2,5.3,1.5,340.0,11.7,98.1,1010.4,1018.7,0.0,1.62,0.0,10.0,6.9,12.0,733578.849043268
20141101,13.7,11.6,15.7,1.8,2.1,0.8,320.0,13.3,98.0,1005.5,1013.7,0.0,3.3,0.0,9.0,6.8,14.0,723436.9110886719
20141102,11.3,8.6,13.4,2.0,5.3,2.5,320.0,6.7,75.8,1004.7,1013.0,3.3,5.74,0.0,7.0,5.9,11.1,722821.8175982798
20141103,8.4,2.8,14.4,0.0,4.8,1.9,320.0,0.7,60.1,1011.7,1020.1,9.7,15.04,0.0,1.1,1.1,8.5,723269.1875970919
20141104,9.1,2.5,17.6,0.0,2.5,0.9,320.0,4.1,74.1,1014.1,1022.6,9.8,15.72,0.0,0.0,0.0,9.9,723390.5651199466
20141105,10.0,3.1,17.6,0.0,2.3,0.9,320.0,5.5,76.6,1013.1,1021.5,9.7,14.87,0.0,3.3,0.0,10.3,724029.1509694922
20141106,11.7,8.5,18.1,0.0,2.1,0.9,320.0,8.5,81.6,1012.9,1021.2,4.4,8.22,0.0,4.9,2.5,11.0,724079.4771881945
20141107,9.8,3.9,17.2,0.0,2.1,0.9,140.0,4.7,74.9,1017.2,1025.6,9.0,13.79,0.0,2.6,0.0,10.0,723627.3984982293
20141108,10.6,6.7,14.8,0.0,1.5,0.6,320.0,8.1,84.8,1016.6,1025.0,0.0,5.36,0.0,9.0,4.3,10.5,722857.5266684623
20141109,9.9,4.9,15.8,0.0,3.4,1.2,320.0,4.3,71.5,1015.8,1024.2,9.3,13.73,0.0,1.0,0.5,10.7,723260.7517734058
20141110,8.0,1.6,16.8,0.0,2.1,0.9,320.0,1.1,67.3,1014.6,1023.1,9.4,14.66,0.0,0.0,0.0,8.2,724476.076507673
20141111,8.8,1.2,16.0,0.0,3.3,1.1,320.0,4.3,75.6,1009.1,1017.5,8.1,12.45,0.0,5.0,1.1,8.4,724362.5793427211
20141112,7.9,2.7,11.8,1.7,5.8,3.0,320.0,2.0,68.9,1006.7,1015.1,3.8,7.54,0.0,7.5,7.1,7.7,722787.8698982298
20141113,2.3,-2.0,7.1,0.0,5.3,1.7,360.0,-5.4,57.5,1015.6,1024.3,8.8,12.47,0.0,5.9,5.9,3.5,723537.8037801173
20141114,5.8,1.4,11.6,0.0,4.5,1.6,230.0,-0.9,64.8,1017.3,1025.8,7.0,12.25,0.0,4.3,4.3,6.0,725140.1056470243
20141115,5.7,0.0,12.0,0.0,2.9,1.2,320.0,-0.4,68.6,1021.3,1029.9,8.2,12.61,0.0,3.9,0.0,5.6,724351.3397492028
20141116,8.4,4.2,13.5,0.0,2.3,0.9,340.0,-2.0,51.0,1017.4,1025.9,5.4,10.7,0.0,7.1,4.1,8.0,723526.3259061289
20141117,7.2,3.9,12.4,0.0,5.5,1.5,340.0,1.4,68.0,1016.5,1025.0,6.2,8.34,0.0,5.8,5.3,7.5,722507.3384935767
20141118,5.3,0.5,12.3,0.0,3.0,1.1,340.0,-0.9,68.3,1020.1,1028.8,9.2,13.44,0.0,0.0,0.0,5.9,723884.477911872
20141119,4.8,-2.0,12.4,0.0,3.1,1.0,320.0,-1.1,68.8,1019.7,1028.4,9.3,13.27,0.0,2.1,0.0,4.7,723592.894496245
20141120,6.1,-0.4,14.9,0.0,2.3,0.8,320.0,-0.1,68.3,1017.0,1025.6,8.9,12.28,0.0,0.0,0.0,5.4,725048.9261530123
20141121,8.0,0.6,17.1,0.0,2.9,0.9,200.0,2.1,70.1,1015.6,1024.1,7.6,11.07,0.0,2.0,0.0,6.5,723600.8653558865
20141122,8.0,3.8,13.6,1.0,3.2,0.9,320.0,6.2,89.3,1016.6,1025.1,2.6,5.42,0.0,5.5,4.9,6.6,723463.1636718366
20141123,7.6,5.6,9.6,0.0,1.7,0.6,50.0,6.8,95.5,1017.2,1025.8,0.4,4.14,0.0,10.0,7.5,8.7,722774.9649242351
20141124,8.8,8.3,9.4,21.3,2.8,1.0,340.0,8.6,98.6,1012.0,1020.4,0.0,1.08,0.0,10.0,6.5,8.8,722780.1560255783
20141125,9.8,7.1,12.4,0.0,6.1,2.2,110.0,6.7,82.1,1009.0,1017.4,0.0,2.57,0.0,8.0,7.3,9.0,723372.5992745988
20141126,10.0,6.6,14.3,0.0,3.7,1.2,140.0,5.2,73.4,1010.7,1019.0,3.2,6.41,0.0,5.5,5.3,9.5,724682.3976062983
20141127,9.4,5.1,16.2,0.0,2.0,0.9,320.0,6.8,85.9,1014.9,1023.3,7.5,11.16,0.0,1.9,1.3,9.0,722514.7922854145
20141128,9.5,5.2,13.9,5.3,6.6,1.9,320.0,9.0,97.0,1007.4,1015.7,0.0,1.4,0.0,9.1,5.9,8.3,724248.7631035595
20141129,10.3,6.7,14.9,0.0,3.2,1.1,320.0,7.1,81.4,1012.1,1020.5,4.6,8.62,0.0,5.5,5.5,11.3,724057.5727631849
